demo_cat,demo_group,year,title,product_scenario,demand_scenario,refining_scenario,oil_price_scenario,scenario,scenario_title,sum_demo_emp,bau_sum_demo_emp,gap_emp,pop_2020,gap_emp_pc,gap_emp_pmil
DAC,dac,2031,DAC,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",2132.56136503756,2854.04551514044,-721.484150102884,4904842,-0.000147096308118158,-147.096308118158
DAC,dac,2031,DAC,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2842.41504501099,2854.04551514044,-11.6304701294553,4904842,-2.37122217789182e-06,-2.37122217789182
DAC,dac,2031,DAC,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1955.07974151384,2854.04551514044,-898.965773626601,4904842,-0.000183281290942012,-183.281290942012
DAC,dac,2032,DAC,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",1943.68831322791,2310.28685433337,-366.598541105461,4904842,-7.47421713289564e-05,-74.7421713289564
DAC,dac,2032,DAC,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2310.28685433337,2310.28685433337,0,4904842,0,0
DAC,dac,2032,DAC,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",1778.5314875809,2310.28685433337,-531.755366752462,4904842,-0.000108414372318713,-108.414372318713
DAC,dac,2032,DAC,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1677.44710861,2310.28685433337,-632.839745723366,4904842,-0.000129023472259324,-129.023472259324
DAC,dac,2032,DAC,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2302.45461470908,2310.28685433337,-7.83223962428929,4904842,-1.59683831289352e-06,-1.59683831289352
DAC,dac,2032,DAC,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1510.89588326931,2310.28685433337,-799.390971064058,4904842,-0.00016297996368977,-162.97996368977
DAC,dac,2032,DAC,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",2430.37542499531,2888.85282890002,-458.477403904713,4904842,-9.34744491065589e-05,-93.4744491065589
DAC,dac,2032,DAC,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2888.85282890002,2888.85282890002,0,4904842,0,0
DAC,dac,2032,DAC,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",2223.98080825629,2888.85282890002,-664.872020643737,4904842,-0.000135554217779846,-135.554217779846
DAC,dac,2032,DAC,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",2098.10066115708,2888.85282890002,-790.752167742944,4904842,-0.000161218683036669,-161.218683036669
DAC,dac,2032,DAC,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2879.56389335941,2888.85282890002,-9.28893554061551,4904842,-1.89382971778e-06,-1.89382971778
DAC,dac,2032,DAC,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1889.9632284,2888.85282890002,-998.889600500021,4904842,-0.000203653777328611,-203.653777328611
DAC,dac,2033,DAC,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",1921.01195137217,2309.51387418105,-388.501922808884,4904842,-7.92078364214145e-05,-79.2078364214145
DAC,dac,2033,DAC,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2309.51387418105,2309.51387418105,0,4904842,0,0
DAC,dac,2033,DAC,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",1747.13544991431,2309.51387418105,-562.378424266744,4904842,-0.000114657806360887,-114.657806360887
DAC,dac,2033,DAC,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1612.0613001202,2309.51387418105,-697.452574060854,4904842,-0.00014219674641117,-142.19674641117
DAC,dac,2033,DAC,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2300.20426619313,2309.51387418105,-9.30960798792557,4904842,-1.8980444197643e-06,-1.8980444197643
DAC,dac,2033,DAC,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1436.72173150629,2309.51387418105,-872.792142674756,4904842,-0.000177945006724937,-177.945006724937
DAC,dac,2033,DAC,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",2446.98351785683,2941.92060330495,-494.937085448118,4904842,-0.000100907855023285,-100.907855023285
DAC,dac,2033,DAC,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2941.92060330495,2941.92060330495,0,4904842,0,0
DAC,dac,2033,DAC,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",2225.65134715863,2941.92060330495,-716.26925614632,4904842,-0.000146033094673859,-146.033094673859
DAC,dac,2033,DAC,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",2054.26948269182,2941.92060330495,-887.651120613127,4904842,-0.000180974457610077,-180.974457610077
DAC,dac,2033,DAC,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2930.7141786934,2941.92060330495,-11.2064246115483,4904842,-2.28476770741e-06,-2.28476770741
DAC,dac,2033,DAC,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1831.07464683577,2941.92060330495,-1110.84595646918,4904842,-0.000226479457741795,-226.479457741795
DAC,dac,2034,DAC,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",1900.91976905946,2308.79094951349,-407.871180454031,4904842,-8.31568438808082e-05,-83.1568438808082
DAC,dac,2034,DAC,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2308.79094951349,2308.79094951349,0,4904842,0,0
DAC,dac,2034,DAC,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",1718.32359179074,2308.79094951349,-590.467357722755,4904842,-0.000120384582769996,-120.384582769996
DAC,dac,2034,DAC,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1547.38894623504,2308.79094951349,-761.402003278455,4904842,-0.000155234766640486,-155.234766640486
DAC,dac,2034,DAC,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2298.16850600147,2308.79094951349,-10.6224435120203,4904842,-2.16570554403592e-06,-2.16570554403592
DAC,dac,2034,DAC,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1363.29388777842,2308.79094951349,-945.497061735067,4904842,-0.00019276809767472,-192.76809767472
DAC,dac,2034,DAC,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",2454.09375596519,2980.69372034355,-526.599964378353,4904842,-0.000107363288028106,-107.363288028106
DAC,dac,2034,DAC,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2980.69372034355,2980.69372034355,0,4904842,0,0
DAC,dac,2034,DAC,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",2218.54882570302,2980.69372034355,-762.144894640529,4904842,-0.000155386227454529,-155.386227454529
DAC,dac,2034,DAC,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1998.7107914158,2980.69372034355,-981.982928927751,4904842,-0.000200206842325961,-200.206842325961
DAC,dac,2034,DAC,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2967.77807670433,2980.69372034355,-12.9156436392168,4904842,-2.63324356609587e-06,-2.63324356609587
DAC,dac,2034,DAC,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1761.23208419928,2980.69372034355,-1219.46163614427,4904842,-0.000248624040518383,-248.624040518383
DAC,dac,2035,DAC,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",1883.30469716136,2308.11640598159,-424.811708820238,4904842,-8.66106816122187e-05,-86.6106816122187
DAC,dac,2035,DAC,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2308.11640598159,2308.11640598159,0,4904842,0,0
DAC,dac,2035,DAC,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",1705.64427839602,2308.11640598159,-602.472127585575,4904842,-0.000122832117239572,-122.832117239572
DAC,dac,2035,DAC,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1483.59010624663,2308.11640598159,-824.526299734967,4904842,-0.000168104558665695,-168.104558665695
DAC,dac,2035,DAC,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2296.28853069733,2308.11640598159,-11.8278752842625,4904842,-2.41146917357634e-06,-2.41146917357634
DAC,dac,2035,DAC,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1251.24632726266,2308.11640598159,-1056.87007871893,4904842,-0.000215474846838885,-215.474846838885
DAC,dac,2035,DAC,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",2465.3839456704,3021.50106939614,-556.117123725734,4904842,-0.000113381251368695,-113.381251368695
DAC,dac,2035,DAC,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",3021.50106939614,3021.50106939614,0,4904842,0,0
DAC,dac,2035,DAC,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",2233.04407325534,3021.50106939614,-788.456996140791,4904842,-0.000160750743069969,-160.750743069969
DAC,dac,2035,DAC,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1943.37903933094,3021.50106939614,-1078.12203006519,4904842,-0.000219807698202143,-219.807698202143
DAC,dac,2035,DAC,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",3006.97576788173,3021.50106939614,-14.5253015144044,4904842,-2.96142088051041e-06,-2.96142088051041
DAC,dac,2035,DAC,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1639.39489331873,3021.50106939614,-1382.10617607741,4904842,-0.000281784036280355,-281.784036280355
DAC,dac,2036,DAC,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",1867.51502067169,2307.53323416724,-440.018213495554,4904842,-8.97109863060939e-05,-89.7109863060939
DAC,dac,2036,DAC,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",2307.53323416724,2307.53323416724,0,4904842,0,0
DAC,dac,2036,DAC,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",1680.93433691319,2307.53323416724,-626.598897254051,4904842,-0.0001277510870389,-127.7510870389
DAC,dac,2036,DAC,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1418.32548713765,2307.53323416724,-889.207747029596,4904842,-0.000181291822861898,-181.291822861898
DAC,dac,2036,DAC,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",2294.05527027814,2307.53323416724,-13.4779638891023,4904842,-2.74788951185426e-06,-2.74788951185426
DAC,dac,2036,DAC,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1175.77611982941,2307.53323416724,-1131.75711433783,4904842,-0.000230742828074346,-230.742828074346
DAC,dac,2036,DAC,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",2480.88397774414,3065.39869299122,-584.514715247088,4904842,-0.000119170957035331,-119.170957035331
DAC,dac,2036,DAC,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",3065.39869299122,3065.39869299122,0,4904842,0,0
DAC,dac,2036,DAC,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",2233.29763618538,3065.39869299122,-832.101056805842,4904842,-0.000169648901392918,-169.648901392918
DAC,dac,2036,DAC,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",1885.68700931823,3065.39869299122,-1179.711683673,4904842,-0.00024051981361948,-240.51981361948
DAC,dac,2036,DAC,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",3048.65054802666,3065.39869299122,-16.7481449645657,4904842,-3.41461457159388e-06,-3.41461457159388
DAC,dac,2036,DAC,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",1563.67127828512,3065.39869299122,-1501.7274147061,4904842,-0.000306172434240717,-306.172434240717
