demo_group,demo_cat,scen_id,demand_scenario,refining_scenario,product_scenario,title,ghg_perc_diff,metric,segment,unit_desc,metric_desc,seg_title,scenario,demand_title,scen_title,demo_grp_metric,cuf_05,cuf_06,cuf_07,diff_06_minus_05,diff_07_minus_06,pct_diff_06_minus_05,pct_diff_07_minus_06,has_differences
nonh_two_or_more,Race,LC1 historical exports,LC1,historical exports,changing prices,Two or more races (Non-Hispanic),-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_two_or_more_forgone_wages_h,-258.987199500314,-258.692341457156,-257.238210241996,0.294858043158001,1.45413121515998,0.113850431112772,0.562108335704559,non_zero
nonh_two_or_more,Race,LC1 historical exports,LC1,historical exports,changing prices,Two or more races (Non-Hispanic),-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",nonh_two_or_more_forgone_wages_l,-25.1838554071715,-24.2166617022981,-23.9231817328612,0.967193704873399,0.293479969436902,3.84053072587915,1.2118927581544,non_zero
nonh_two_or_more,Race,LC1 historical production,LC1,historical production,"",Two or more races (Non-Hispanic),0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",nonh_two_or_more_sum_cost_2019_pv,-1.85813707455955,-1.85813707455955,-1.85813707455955,0,0,0,0,zero
nonh_two_or_more,Race,LC1 historical production,LC1,historical production,"",Two or more races (Non-Hispanic),0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",nonh_two_or_more_sum_cost_pv,-2.12422162247311,-2.12422162247311,-2.12422162247311,0,0,0,0,zero
nonh_two_or_more,Race,LC1 historical production,LC1,historical production,2020 prices,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_two_or_more_forgone_wages_h,-2.9978462878001,-2.9978462878001,-2.9978462878001,0,0,0,0,zero
nonh_two_or_more,Race,LC1 historical production,LC1,historical production,2020 prices,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_two_or_more_forgone_wages_l,-0.26034038172956,-0.26034038172956,-0.26034038172956,0,0,0,0,zero
nonh_two_or_more,Race,LC1 historical production,LC1,historical production,changing prices,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_two_or_more_forgone_wages_h,-3.58801451901434,-3.58801451901434,-3.58801451901434,0,0,0,0,zero
nonh_two_or_more,Race,LC1 historical production,LC1,historical production,changing prices,Two or more races (Non-Hispanic),0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",nonh_two_or_more_forgone_wages_l,-0.333391014541907,-0.333391014541907,-0.333391014541907,0,0,0,0,zero
nonh_two_or_more,Race,LC1 low exports,LC1,low exports,"",Two or more races (Non-Hispanic),-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",nonh_two_or_more_sum_cost_2019_pv,707.68022470436,695.763546405421,679.374522759921,-11.9166782989389,-16.3890236455001,-1.68390720595834,-2.35554503109167,non_zero
nonh_two_or_more,Race,LC1 low exports,LC1,low exports,"",Two or more races (Non-Hispanic),-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",nonh_two_or_more_sum_cost_pv,781.163206655238,767.849613032176,749.887202347465,-13.313593623062,-17.962410684711,-1.70432932703882,-2.33931363379593,non_zero
nonh_two_or_more,Race,LC1 low exports,LC1,low exports,2020 prices,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_two_or_more_forgone_wages_h,-261.754219101977,-261.784059463139,-261.23459446562,-0.0298403611619733,0.54946499751901,-0.0114001452447832,0.209892458175582,non_zero
nonh_two_or_more,Race,LC1 low exports,LC1,low exports,2020 prices,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_two_or_more_forgone_wages_l,-21.8394847835296,-21.4316127369439,-21.1496571048482,0.407872046585698,0.281955632095702,1.86759005822929,1.31560622878215,non_zero
nonh_two_or_more,Race,LC1 low exports,LC1,low exports,changing prices,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_two_or_more_forgone_wages_h,-345.634406108623,-345.727557250485,-345.04259764972,-0.0931511418619948,0.684959600765012,-0.0269507723234938,0.198121204515019,non_zero
nonh_two_or_more,Race,LC1 low exports,LC1,low exports,changing prices,Two or more races (Non-Hispanic),-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",nonh_two_or_more_forgone_wages_l,-31.3647441732781,-30.8958350434188,-30.6036837627902,0.468909129859302,0.292151280628598,1.49501978166555,0.945600855966604,non_zero
total_above_poverty,Poverty,BAU historical exports,BAU,historical exports,"",Above poverty line,-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_above_poverty_sum_cost_2019_pv,369.909428954844,369.909428954844,361.970834720037,0,-7.938594234807,0,-2.14609134382895,non_zero
total_above_poverty,Poverty,BAU historical exports,BAU,historical exports,"",Above poverty line,-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_above_poverty_sum_cost_pv,404.283770179953,404.283770179953,395.42161523973,0,-8.86215494022304,0,-2.19206299977819,non_zero
total_above_poverty,Poverty,BAU historical exports,BAU,historical exports,2020 prices,Above poverty line,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_above_poverty_forgone_wages_h,-92.9148256210509,-92.9148256210509,-93.1104721893963,0,-0.19564656834541,0,-0.210565501293998,non_zero
total_above_poverty,Poverty,BAU historical exports,BAU,historical exports,2020 prices,Above poverty line,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_above_poverty_forgone_wages_l,-6.57828769766659,-6.57828769766659,-6.15766027136843,0,0.42062742629816,0,6.39417802367267,non_zero
total_above_poverty,Poverty,BAU historical exports,BAU,historical exports,changing prices,Above poverty line,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_above_poverty_forgone_wages_h,-119.039934443734,-119.039934443734,-119.298177285756,0,-0.258242842022,0,-0.216937990791705,non_zero
total_above_poverty,Poverty,BAU historical exports,BAU,historical exports,changing prices,Above poverty line,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_above_poverty_forgone_wages_l,-9.24368751065521,-9.24368751065521,-8.67304344750607,0,0.570644063149141,0,6.17333788589628,non_zero
total_above_poverty,Poverty,BAU historical production,BAU,historical production,"",Above poverty line,0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_above_poverty_sum_cost_2019_pv,0,0,0,0,0,,,zero
total_above_poverty,Poverty,BAU historical production,BAU,historical production,"",Above poverty line,0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_above_poverty_sum_cost_pv,0,0,0,0,0,,,zero
total_above_poverty,Poverty,BAU historical production,BAU,historical production,2020 prices,Above poverty line,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_above_poverty_forgone_wages_h,0,0,0,0,0,,,zero
total_above_poverty,Poverty,BAU historical production,BAU,historical production,2020 prices,Above poverty line,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_above_poverty_forgone_wages_l,0,0,0,0,0,,,zero
total_above_poverty,Poverty,BAU historical production,BAU,historical production,changing prices,Above poverty line,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_above_poverty_forgone_wages_h,0,0,0,0,0,,,zero
total_above_poverty,Poverty,BAU historical production,BAU,historical production,changing prices,Above poverty line,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_above_poverty_forgone_wages_l,0,0,0,0,0,,,zero
total_above_poverty,Poverty,BAU low exports,BAU,low exports,"",Above poverty line,-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_above_poverty_sum_cost_2019_pv,551.910323723318,546.375621895235,537.454655787554,-5.53470182808303,-8.92096610768101,-1.00282629082649,-1.63275332027745,non_zero
total_above_poverty,Poverty,BAU low exports,BAU,low exports,"",Above poverty line,-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_above_poverty_sum_cost_pv,603.813962139514,597.551473337166,587.930028393673,-6.262488802348,-9.62144494349309,-1.03715534833907,-1.61014496203312,non_zero
total_above_poverty,Poverty,BAU low exports,BAU,low exports,2020 prices,Above poverty line,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_above_poverty_forgone_wages_h,-154.323180412146,-154.405937206887,-154.16299107231,-0.0827567947409875,0.242946134576982,-0.053625641021635,0.157342482401736,non_zero
total_above_poverty,Poverty,BAU low exports,BAU,low exports,2020 prices,Above poverty line,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_above_poverty_forgone_wages_l,-11.1750819656475,-10.8209657689184,-10.2468439981599,0.3541161967291,0.574121770758501,3.16880178434183,5.30564261100963,non_zero
total_above_poverty,Poverty,BAU low exports,BAU,low exports,changing prices,Above poverty line,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_above_poverty_forgone_wages_h,-198.053823213458,-198.164295184982,-197.814648626828,-0.110471971523992,0.349646558154006,-0.0557787624250647,0.176442763227159,non_zero
total_above_poverty,Poverty,BAU low exports,BAU,low exports,changing prices,Above poverty line,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_above_poverty_forgone_wages_l,-15.7102253751514,-15.2198543692142,-14.5054332541629,0.490371005937199,0.7144211150513,3.12134927556679,4.69400756222995,non_zero
total_above_poverty,Poverty,LC1 historical exports,LC1,historical exports,"",Above poverty line,-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",total_above_poverty_sum_cost_2019_pv,700.331404897117,691.996540734378,684.20083154086,-8.334864162739,-7.79570919351795,-1.19013142984262,-1.12655320288809,non_zero
total_above_poverty,Poverty,LC1 historical exports,LC1,historical exports,"",Above poverty line,-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",total_above_poverty_sum_cost_pv,773.605206832311,764.341651638608,755.800031698851,-9.26355519370293,-8.54161993975708,-1.19745253934297,-1.11751334255374,non_zero
total_above_poverty,Poverty,LC1 historical exports,LC1,historical exports,2020 prices,Above poverty line,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_above_poverty_forgone_wages_h,-200.672359092143,-200.336946401517,-199.918455422728,0.335412690626015,0.418490978789009,0.167144439893689,0.208893559728252,non_zero
total_above_poverty,Poverty,LC1 historical exports,LC1,historical exports,2020 prices,Above poverty line,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_above_poverty_forgone_wages_l,-17.3387371570118,-16.3551444226036,-16.0661782967438,0.983592734408198,0.288966125859801,5.67280491941959,1.76682099768215,non_zero
total_above_poverty,Poverty,LC1 historical exports,LC1,historical exports,changing prices,Above poverty line,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_above_poverty_forgone_wages_h,-265.847161401606,-265.38012899274,-264.815877820621,0.467032408865975,0.564251172119043,0.175677034279274,0.212619978089799,non_zero
total_above_poverty,Poverty,LC1 historical exports,LC1,historical exports,changing prices,Above poverty line,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_above_poverty_forgone_wages_l,-24.899594695055,-23.5505054884804,-23.2455006485897,1.3490892065746,0.3050048398907,5.41811713442278,1.29510952552543,non_zero
total_above_poverty,Poverty,LC1 historical production,LC1,historical production,"",Above poverty line,0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",total_above_poverty_sum_cost_2019_pv,-2.19512242395676,-2.19512242395676,-2.19512242395676,0,0,0,0,zero
total_above_poverty,Poverty,LC1 historical production,LC1,historical production,"",Above poverty line,0.00820535705280947,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",total_above_poverty_sum_cost_pv,-2.49191730811715,-2.49191730811715,-2.49191730811715,0,0,0,0,zero
total_above_poverty,Poverty,LC1 historical production,LC1,historical production,2020 prices,Above poverty line,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_above_poverty_forgone_wages_h,-2.92543338007518,-2.92543338007518,-2.92543338007518,0,0,0,0,zero
total_above_poverty,Poverty,LC1 historical production,LC1,historical production,2020 prices,Above poverty line,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_above_poverty_forgone_wages_l,-0.26124644106892,-0.26124644106892,-0.26124644106892,0,0,0,0,zero
total_above_poverty,Poverty,LC1 historical production,LC1,historical production,changing prices,Above poverty line,0.00820535705280947,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_above_poverty_forgone_wages_h,-3.53748212195335,-3.53748212195335,-3.53748212195335,0,0,0,0,zero
total_above_poverty,Poverty,LC1 historical production,LC1,historical production,changing prices,Above poverty line,0.00820535705280947,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical production,Low demand,"Low demand
Historical production",total_above_poverty_forgone_wages_l,-0.337283398790361,-0.337283398790361,-0.337283398790361,0,0,0,0,zero
total_above_poverty,Poverty,LC1 low exports,LC1,low exports,"",Above poverty line,-0.68652858248236,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",total_above_poverty_sum_cost_2019_pv,873.313861318078,862.751898389347,848.617084535707,-10.561962928731,-14.13481385364,-1.2094120334687,-1.63834051017772,non_zero
total_above_poverty,Poverty,LC1 low exports,LC1,low exports,"",Above poverty line,-0.68652858248236,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - low exports,Low demand,"Low demand
Low exports",total_above_poverty_sum_cost_pv,962.924204825098,951.177613756219,935.75529754104,-11.746591068879,-15.422316215179,-1.21988740235402,-1.62139184019228,non_zero
total_above_poverty,Poverty,LC1 low exports,LC1,low exports,2020 prices,Above poverty line,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_above_poverty_forgone_wages_h,-261.830433643014,-261.555606247326,-261.170709591329,0.274827395687964,0.384896655997011,0.104963885161902,0.147156721860916,non_zero
total_above_poverty,Poverty,LC1 low exports,LC1,low exports,2020 prices,Above poverty line,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_above_poverty_forgone_wages_l,-21.0128925919753,-20.5603350504765,-20.2498349754218,0.452557541498802,0.310500075054701,2.15371367610583,1.51018976243534,non_zero
total_above_poverty,Poverty,LC1 low exports,LC1,low exports,changing prices,Above poverty line,-0.68652858248236,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_above_poverty_forgone_wages_h,-344.527537548151,-344.159475016414,-343.658743532803,0.368062531736996,0.500731483610991,0.106831092329029,0.145494028193502,non_zero
total_above_poverty,Poverty,LC1 low exports,LC1,low exports,changing prices,Above poverty line,-0.68652858248236,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - low exports,Low demand,"Low demand
Low exports",total_above_poverty_forgone_wages_l,-30.1186756502039,-29.5978660340919,-29.2788209594406,0.520809616112,0.319045074651299,1.72919162236961,1.07793269380911,non_zero
total_below_poverty,Poverty,BAU historical exports,BAU,historical exports,"",Below poverty line,-0.168394679004793,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_below_poverty_sum_cost_2019_pv,398.924610368687,398.924610368687,378.925881727075,0,-19.998728641612,0,-5.01315991087367,non_zero
total_below_poverty,Poverty,BAU historical exports,BAU,historical exports,"",Below poverty line,-0.168394679004793,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_below_poverty_sum_cost_pv,435.783733625718,435.783733625718,413.423266938851,0,-22.360466686867,0,-5.13109254923952,non_zero
total_below_poverty,Poverty,BAU historical exports,BAU,historical exports,2020 prices,Below poverty line,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_below_poverty_forgone_wages_h,-86.8477368690435,-86.8477368690435,-85.6943991070182,0,1.1533377620253,0,1.3279997886006,non_zero
total_below_poverty,Poverty,BAU historical exports,BAU,historical exports,2020 prices,Below poverty line,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_below_poverty_forgone_wages_l,-6.0668680638838,-6.0668680638838,-5.54330249761294,0,0.52356556627086,0,8.62991515156984,non_zero
total_below_poverty,Poverty,BAU historical exports,BAU,historical exports,changing prices,Below poverty line,-0.168394679004793,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_below_poverty_forgone_wages_h,-111.087620303797,-111.087620303797,-109.565277111193,0,1.522343192604,0,1.37039859926855,non_zero
total_below_poverty,Poverty,BAU historical exports,BAU,historical exports,changing prices,Below poverty line,-0.168394679004793,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical exports,BAU demand,"BAU demand
Historical exports",total_below_poverty_forgone_wages_l,-8.51161959923266,-8.51161959923266,-7.80577544223382,0,0.70584415699884,0,8.29271267083497,non_zero
total_below_poverty,Poverty,BAU historical production,BAU,historical production,"",Below poverty line,0.00549319314029759,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_below_poverty_sum_cost_2019_pv,0,0,0,0,0,,,zero
total_below_poverty,Poverty,BAU historical production,BAU,historical production,"",Below poverty line,0.00549319314029759,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_below_poverty_sum_cost_pv,0,0,0,0,0,,,zero
total_below_poverty,Poverty,BAU historical production,BAU,historical production,2020 prices,Below poverty line,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_below_poverty_forgone_wages_h,0,0,0,0,0,,,zero
total_below_poverty,Poverty,BAU historical production,BAU,historical production,2020 prices,Below poverty line,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_below_poverty_forgone_wages_l,0,0,0,0,0,,,zero
total_below_poverty,Poverty,BAU historical production,BAU,historical production,changing prices,Below poverty line,0.00549319314029759,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_below_poverty_forgone_wages_h,0,0,0,0,0,,,zero
total_below_poverty,Poverty,BAU historical production,BAU,historical production,changing prices,Below poverty line,0.00549319314029759,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - historical production,BAU demand,"BAU demand
Historical production",total_below_poverty_forgone_wages_l,0,0,0,0,0,,,zero
total_below_poverty,Poverty,BAU low exports,BAU,low exports,"",Below poverty line,-0.304254909976136,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_below_poverty_sum_cost_2019_pv,589.631690162292,575.22597630503,547.921722460728,-14.405713857262,-27.304253844302,-2.44317157602179,-4.74670042192656,non_zero
total_below_poverty,Poverty,BAU low exports,BAU,low exports,"",Below poverty line,-0.304254909976136,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_below_poverty_sum_cost_pv,644.75318716651,628.42902272672,598.788531240587,-16.32416443979,-29.640491486133,-2.53184703305301,-4.71660130487362,non_zero
total_below_poverty,Poverty,BAU low exports,BAU,low exports,2020 prices,Below poverty line,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_below_poverty_forgone_wages_h,-140.450035749748,-139.96218391955,-141.394352924685,0.487851830197997,-1.43216900513499,0.347349025291275,-1.02325425699145,non_zero
total_below_poverty,Poverty,BAU low exports,BAU,low exports,2020 prices,Below poverty line,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_below_poverty_forgone_wages_l,-10.0994662837785,-9.67260424278423,-9.19119296328954,0.426862040994271,0.48141127949469,4.22658018750838,4.97705961508581,non_zero
total_below_poverty,Poverty,BAU low exports,BAU,low exports,changing prices,Below poverty line,-0.304254909976136,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_below_poverty_forgone_wages_h,-180.120004335657,-179.468771362439,-181.529940041715,0.651232973217987,-2.06116867927599,0.361555050822896,-1.14848319494729,non_zero
total_below_poverty,Poverty,BAU low exports,BAU,low exports,changing prices,Below poverty line,-0.304254909976136,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),BAU demand - low exports,BAU demand,"BAU demand
Low exports",total_below_poverty_forgone_wages_l,-14.1883448811445,-13.6011655559058,-13.0713354237941,0.587179325238701,0.5298301321117,4.13846245039496,3.89547594236614,non_zero
total_below_poverty,Poverty,LC1 historical exports,LC1,historical exports,"",Below poverty line,-0.550668351511017,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",total_below_poverty_sum_cost_2019_pv,736.629024522032,733.99689404238,723.815098465737,-2.63213047965201,-10.1817955766429,-0.357321038410058,-1.38717147978218,non_zero
total_below_poverty,Poverty,LC1 historical exports,LC1,historical exports,"",Below poverty line,-0.550668351511017,sum_cost_pv,health,USD (annual VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical exports,Low demand,"Low demand
Historical exports",total_below_poverty_sum_cost_pv,813.140414495499,810.794316330057,799.87353404083,-2.34609816544207,-10.920782289227,-0.288523128800291,-1.34692388307041,non_zero
total_below_poverty,Poverty,LC1 historical exports,LC1,historical exports,2020 prices,Below poverty line,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_below_poverty_forgone_wages_h,-183.505188717423,-185.278043100229,-187.535698959916,-1.772854382806,-2.25765585968699,-0.966105860655524,-1.21852315682419,non_zero
total_below_poverty,Poverty,LC1 historical exports,LC1,historical exports,2020 prices,Below poverty line,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_below_poverty_forgone_wages_l,-15.7554113670097,-14.6457782855235,-14.3458416761026,1.1096330814862,0.2999366094209,7.04286962516043,2.04793902770855,non_zero
total_below_poverty,Poverty,LC1 historical exports,LC1,historical exports,changing prices,Below poverty line,-0.550668351511017,forgone_wages_h,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_below_poverty_forgone_wages_h,-242.975776368432,-245.440412113888,-248.481813474616,-2.46463574545598,-3.041401360728,-1.01435450985812,-1.23916079448104,non_zero
total_below_poverty,Poverty,LC1 historical exports,LC1,historical exports,changing prices,Below poverty line,-0.550668351511017,forgone_wages_l,labor,USD,forgone_wages,Labor: forgone compensation (direct impact only),Low demand - historical exports,Low demand,"Low demand
Historical exports",total_below_poverty_forgone_wages_l,-22.6483159934477,-21.132028023054,-20.8394722322922,1.5162879703937,0.292555790761803,6.69492588690643,1.3844189040571,non_zero
total_below_poverty,Poverty,LC1 historical production,LC1,historical production,"",Below poverty line,0.00820535705280947,sum_cost_2019_pv,health,USD (2019 VSL),avoided_health_cost,Health: avoided mortality,Low demand - historical production,Low demand,"Low demand
Historical production",total_below_poverty_sum_cost_2019_pv,-2.36480012335382,-2.36480012335382,-2.36480012335382,0,0,0,0,zero
